Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US
06/19/2021,Sex_unknown,1802876,1,1,1334237,,,0.9,0.9
06/19/2021,Race_eth_NHBlack,11266049,9.1,6.2,9942377,27.3,24.1,8.9,6.3
06/19/2021,Ages_<12yrs,180276,0.1,0.1,102241,0.4,0.2,0.1,0.1
06/19/2021,US,180799091,,99.9,156869391,54.5,47.2,,99.9
06/19/2021,Race_eth_unknown,57339100,46.4,31.7,44642964,,,39.8,28.5
06/19/2021,Ages_5-11_yrs,170180,0.1,0.1,98921,0.6,0.3,0.1,0.1
06/19/2021,Race_eth_NHAIAN,1100300,0.9,0.6,944774,45.2,38.8,0.8,0.6
06/18/2021,Ages_75+_yrs,19757031,10.9,10.9,17739535,86.3,77.4,11.3,11.3
06/18/2021,Race_eth_NHNHOPI,336853,0.3,0.2,294141,36.3,31.7,0.3,0.2
06/18/2021,Ages_16-17_yrs,3547695,2,2,2824031,42.3,33.7,1.8,1.8
06/18/2021,Ages_<5yrs,6560,0,0,2346,0,0,0,0
06/18/2021,Race_eth_NHBlack,11243093,9.1,6.2,9909982,27.3,24,8.9,6.3
06/18/2021,Sex_unknown,1801863,1,1,1333089,,,0.9,0.9
06/18/2021,Ages_18-24_yrs,14718098,8.2,8.2,12069183,48.1,39.5,7.7,7.7
06/18/2021,Ages_25-39_yrs,36333595,20.1,20.1,31016891,53.1,45.4,19.8,19.8
06/18/2021,Race_eth_NHAIAN,1099490,0.9,0.6,943539,45.1,38.7,0.8,0.6
06/18/2021,Race_eth_known,123283765,99.9,68.3,111928576,,,99.9,71.5
06/18/2021,Sex_known,178765291,99.9,99,155172067,,,99.9,99.1
06/18/2021,Ages_5-11_yrs,168333,0.1,0.1,96164,0.6,0.3,0.1,0.1
06/18/2021,Ages_65-74_yrs,28723267,15.9,15.9,25782078,90.1,80.9,16.5,16.5
06/18/2021,Sex_Female,94724826,53,52.5,82381560,56.2,48.9,53.1,52.6
06/18/2021,Ages_40-49_yrs,25698456,14.2,14.2,22350764,63,54.8,14.3,14.3
06/18/2021,Ages_<12yrs,178427,0.1,0.1,99481,0.4,0.2,0.1,0.1
06/18/2021,Age_unknown,20439,0,0,4696,,,0,0
06/18/2021,US,180567154,,99.9,156505156,54.4,47.1,,99.9
06/18/2021,Ages_50-64_yrs,46706554,25.9,25.9,41440764,73.4,65.1,26.5,26.5
06/18/2021,Ages_12-17_yrs,8431287,4.7,4.7,6001764,33.3,23.7,3.8,3.8
06/18/2021,Race_eth_NHMult_Oth,6822535,5.5,3.8,5836388,92.9,79.5,5.2,3.7
06/18/2021,Age_known,180546715,99.9,99.9,156500460,,,99.9,99.9
06/18/2021,Race_eth_NHAsian,7773096,6.3,4.3,7235293,40.9,38.1,6.5,4.6
06/18/2021,Race_eth_Hispanic,20960203,17,11.6,18097414,32.9,28.4,16.2,11.6
06/18/2021,Race_eth_NHWhite,75048495,60.9,41.6,69611819,38,35.3,62.2,44.5
06/18/2021,Sex_Male,84040465,47,46.5,72790507,51.4,44.5,46.9,46.5
06/18/2021,Ages_12-15_yrs,4883592,2.7,2.7,3177733,28.9,18.8,2,2
06/18/2021,Race_eth_unknown,57283384,46.5,31.7,44576576,,,39.8,28.5
06/17/2021,Sex_Female,94537946,53,52.5,82086312,56.1,48.7,53.1,52.6
06/17/2021,Ages_50-64_yrs,46639001,25.9,25.9,41336315,73.3,64.9,26.5,26.5
06/17/2021,Race_eth_NHAsian,7754578,6.3,4.3,7195383,40.8,37.9,6.5,4.6
06/17/2021,US,180196896,,99.9,155918439,54.3,47,,99.9
06/17/2021,Ages_<12yrs,175527,0.1,0.1,95261,0.4,0.2,0.1,0.1
06/17/2021,Race_eth_known,123005249,99.9,68.3,111456361,,,99.9,71.5
06/17/2021,Age_known,180176495,99.9,99.9,155913767,,,99.9,99.9
06/17/2021,Race_eth_NHBlack,11206134,9.1,6.2,9856678,27.2,23.9,8.8,6.3
06/17/2021,Race_eth_NHAIAN,1097176,0.9,0.6,940007,45.1,38.6,0.8,0.6
06/17/2021,Race_eth_NHMult_Oth,6805891,5.5,3.8,5808311,92.7,79.1,5.2,3.7
06/17/2021,Race_eth_NHNHOPI,335865,0.3,0.2,292422,36.2,31.5,0.3,0.2
06/17/2021,Race_eth_unknown,57191642,46.5,31.7,44462074,,,39.9,28.5
06/17/2021,Sex_unknown,1799958,1,1,1330298,,,0.9,0.9
06/17/2021,Sex_known,178396938,99.9,99,154588141,,,99.9,99.1
06/17/2021,Race_eth_NHWhite,74937325,60.9,41.6,69400016,38,35.2,62.3,44.5
06/17/2021,Ages_<5yrs,6542,0,0,2338,0,0,0,0
06/17/2021,Age_unknown,20401,0,0,4672,,,0,0
06/17/2021,Ages_16-17_yrs,3529913,2,2,2796927,42.1,33.3,1.8,1.8
06/17/2021,Ages_12-17_yrs,8357613,4.6,4.6,5859697,33,23.2,3.8,3.8
06/17/2021,Ages_65-74_yrs,28705502,15.9,15.9,25755142,90,80.8,16.5,16.5
06/17/2021,Sex_Male,83858992,47,46.5,72501829,51.3,44.4,46.9,46.5
06/17/2021,Ages_12-15_yrs,4827700,2.7,2.7,3062770,28.5,18.1,2,2
06/17/2021,Ages_75+_yrs,19747847,11,11,17726200,86.2,77.4,11.4,11.4
06/17/2021,Ages_5-11_yrs,165455,0.1,0.1,91955,0.6,0.3,0.1,0.1
06/17/2021,Race_eth_Hispanic,20868280,17,11.6,17963544,32.7,28.2,16.1,11.5
06/17/2021,Ages_18-24_yrs,14668205,8.1,8.1,11997022,48,39.2,7.7,7.7
06/17/2021,Ages_25-39_yrs,36239270,20.1,20.1,30876857,53,45.1,19.8,19.8
06/17/2021,Ages_40-49_yrs,25643530,14.2,14.2,22267273,62.9,54.6,14.3,14.3
06/16/2021,Ages_<5yrs,6531,0,0,2334,0,0,0,0
06/16/2021,Race_eth_NHAsian,7738537,6.3,4.3,7161496,40.7,37.7,6.5,4.6
06/16/2021,Sex_Male,83684978,47,46.5,72213963,51.2,44.2,46.9,46.5
06/16/2021,Ages_<12yrs,172690,0.1,0.1,91379,0.4,0.2,0.1,0.1
06/16/2021,Race_eth_known,122739349,99.9,68.2,110989443,,,99.9,71.5
06/16/2021,Race_eth_Hispanic,20780155,16.9,11.6,17831623,32.6,28,16.1,11.5
06/16/2021,Sex_known,178047044,99.9,99,154010986,,,99.9,99.1
06/16/2021,Ages_12-17_yrs,8284352,4.6,4.6,5717611,32.7,22.6,3.7,3.7
06/16/2021,US,179844479,,99.9,155337552,54.2,46.8,,99.9
06/16/2021,Ages_16-17_yrs,3511719,2,2,2769065,41.9,33,1.8,1.8
06/16/2021,Ages_65-74_yrs,28687399,16,16,25726201,90,80.7,16.6,16.6
06/16/2021,Race_eth_NHBlack,11170010,9.1,6.2,9800747,27.1,23.8,8.8,6.3
06/16/2021,Race_eth_NHMult_Oth,6790706,5.5,3.8,5782110,92.5,78.8,5.2,3.7
06/16/2021,Race_eth_NHNHOPI,334789,0.3,0.2,290825,36.1,31.3,0.3,0.2
06/16/2021,Ages_12-15_yrs,4772633,2.7,2.7,2948546,28.2,17.4,1.9,1.9
06/16/2021,Ages_5-11_yrs,162633,0.1,0.1,88084,0.6,0.3,0.1,0.1
06/16/2021,Age_unknown,20343,0,0,4639,,,0,0
06/16/2021,Race_eth_unknown,57105125,46.5,31.8,44348105,,,40,28.5
06/16/2021,Ages_40-49_yrs,25594488,14.2,14.2,22189542,62.7,54.4,14.3,14.3
06/16/2021,Sex_Female,94362066,53,52.5,81797023,56,48.5,53.1,52.7
06/16/2021,Ages_18-24_yrs,14617856,8.1,8.1,11919362,47.8,39,7.7,7.7
06/16/2021,Ages_25-39_yrs,36151499,20.1,20.1,30741235,52.9,45,19.8,19.8
06/16/2021,Race_eth_NHWhite,74831202,61,41.6,69187413,37.9,35.1,62.3,44.5
06/16/2021,Sex_unknown,1797435,1,1,1326566,,,0.9,0.9
06/16/2021,Race_eth_NHAIAN,1093950,0.9,0.6,935229,44.9,38.4,0.8,0.6
06/16/2021,Ages_75+_yrs,19737706,11,11,17710623,86.2,77.3,11.4,11.4
06/16/2021,Ages_50-64_yrs,46578146,25.9,25.9,41236960,73.2,64.8,26.5,26.5
06/16/2021,Age_known,179824136,99.9,99.9,155332913,,,99.9,99.9
06/15/2021,Ages_18-24_yrs,14566237,8.1,8.1,11837975,47.6,38.7,7.7,7.7
06/15/2021,Race_eth_NHBlack,11133248,9.1,6.2,9741576,27,23.6,8.8,6.3
06/15/2021,Ages_<12yrs,169684,0.1,0.1,86678,0.3,0.2,0.1,0.1
06/15/2021,Sex_unknown,1794940,1,1,1322690,,,0.9,0.9
06/15/2021,Race_eth_unknown,57018583,46.6,31.8,44228031,,,40,28.6
06/15/2021,Race_eth_Hispanic,20689185,16.9,11.5,17691951,32.5,27.8,16,11.4
06/15/2021,Race_eth_NHWhite,74722552,61,41.6,68957058,37.9,34.9,62.4,44.6
06/15/2021,Ages_5-11_yrs,159650,0.1,0.1,83394,0.6,0.3,0.1,0.1
06/15/2021,Ages_75+_yrs,19727589,11,11,17694800,86.1,77.3,11.4,11.4
06/15/2021,Race_eth_NHAIAN,1090922,0.9,0.6,930226,44.8,38.2,0.8,0.6
06/15/2021,Ages_16-17_yrs,3492833,1.9,1.9,2737082,41.6,32.6,1.8,1.8
06/15/2021,Age_unknown,20294,0,0,4604,,,0,0
06/15/2021,Age_known,179463991,99.9,99.9,154711237,,,99.9,99.9
06/15/2021,Race_eth_known,122465697,99.9,68.2,110487806,,,99.9,71.4
06/15/2021,Ages_<5yrs,6513,0,0,2326,0,0,0,0
06/15/2021,Race_eth_NHAsian,7720896,6.3,4.3,7123845,40.6,37.5,6.4,4.6
06/15/2021,Ages_65-74_yrs,28669159,16,16,25696633,89.9,80.6,16.6,16.6
06/15/2021,Ages_25-39_yrs,36062602,20.1,20.1,30602220,52.7,44.7,19.8,19.8
06/15/2021,Sex_Female,94182826,53,52.5,81487863,55.9,48.3,53.1,52.7
06/15/2021,Sex_Male,83506519,47,46.5,71905288,51.1,44,46.9,46.5
06/15/2021,Ages_50-64_yrs,46517096,25.9,25.9,41135382,73.1,64.6,26.6,26.6
06/15/2021,Race_eth_NHNHOPI,333708,0.3,0.2,288932,35.9,31.1,0.3,0.2
06/15/2021,Sex_known,177689345,99.9,99,153393151,,,99.9,99.1
06/15/2021,Ages_12-15_yrs,4714042,2.6,2.6,2811804,27.9,16.6,1.8,1.8
06/15/2021,Race_eth_NHMult_Oth,6775186,5.5,3.8,5754218,92.3,78.4,5.2,3.7
06/15/2021,Ages_40-49_yrs,25544749,14.2,14.2,22108663,62.6,54.2,14.3,14.3
06/15/2021,Ages_12-17_yrs,8206875,4.6,4.6,5548886,32.4,21.9,3.6,3.6
06/15/2021,US,179484285,,99.9,154715841,54.1,46.6,,99.9
06/14/2021,Age_unknown,20238,0,0,4579,,,0,0
06/14/2021,Age_known,179101326,99.9,99.9,154060503,,,99.9,99.9
06/14/2021,Race_eth_Hispanic,20598147,16.9,11.5,17544585,32.3,27.5,16,11.4
06/14/2021,US,179121564,,99.9,154065082,54,46.4,,99.9
06/14/2021,Ages_12-17_yrs,8130433,4.5,4.5,5388630,32.1,21.3,3.5,3.5
06/14/2021,Ages_65-74_yrs,28650779,16,16,25665175,89.9,80.5,16.7,16.7
06/14/2021,Ages_40-49_yrs,25494621,14.2,14.2,22021238,62.5,54,14.3,14.3
06/14/2021,Ages_<12yrs,166812,0.1,0.1,82249,0.3,0.2,0.1,0.1
06/14/2021,Sex_Female,94003457,53,52.5,81166092,55.8,48.2,53.1,52.7
06/14/2021,Race_eth_NHAsian,7702507,6.3,4.3,7083627,40.5,37.3,6.4,4.6
06/14/2021,Ages_50-64_yrs,46455968,25.9,25.9,41025884,73,64.4,26.6,26.6
06/14/2021,Sex_known,177328671,99.9,99,152745470,,,99.9,99.1
06/14/2021,Race_eth_known,122190658,99.9,68.2,109960683,,,99.9,71.4
06/14/2021,Ages_12-15_yrs,4656892,2.6,2.6,2682612,27.5,15.9,1.7,1.7
06/14/2021,Ages_<5yrs,6492,0,0,2314,0,0,0,0
06/14/2021,Race_eth_unknown,56930902,46.6,31.8,44104395,,,40.1,28.6
06/14/2021,Race_eth_NHMult_Oth,6759531,5.5,3.8,5725252,92.1,78,5.2,3.7
06/14/2021,Race_eth_NHWhite,74612286,61.1,41.7,68712901,37.8,34.8,62.5,44.6
06/14/2021,Sex_Male,83325214,47,46.5,71579378,51,43.8,46.9,46.5
06/14/2021,Ages_16-17_yrs,3473541,1.9,1.9,2706018,41.4,32.3,1.8,1.8
06/14/2021,Ages_25-39_yrs,35971847,20.1,20.1,30450305,52.6,44.5,19.8,19.8
06/14/2021,Sex_unknown,1792893,1,1,1319612,,,0.9,0.9
06/14/2021,Ages_5-11_yrs,156802,0.1,0.1,78978,0.5,0.3,0.1,0.1
06/14/2021,Race_eth_NHBlack,11097398,9.1,6.2,9681250,26.9,23.5,8.8,6.3
06/14/2021,Ages_18-24_yrs,14513173,8.1,8.1,11748525,47.5,38.4,7.6,7.6
06/14/2021,Race_eth_NHAIAN,1088038,0.9,0.6,925914,44.7,38,0.8,0.6
06/14/2021,Ages_75+_yrs,19717693,11,11,17678497,86.1,77.2,11.5,11.5
06/14/2021,Race_eth_NHNHOPI,332751,0.3,0.2,287154,35.8,30.9,0.3,0.2
06/13/2021,Race_eth_NHBlack,11066478,9.1,6.2,9627567,26.9,23.4,8.8,6.3
06/13/2021,Sex_known,176997088,99.9,99,152137527,,,99.9,99.1
06/13/2021,Ages_12-17_yrs,8058370,4.5,4.5,5226210,31.8,20.7,3.4,3.4
06/13/2021,Age_known,178768243,99.9,99.9,153450065,,,99.9,99.9
06/13/2021,Ages_40-49_yrs,25447380,14.2,14.2,21939482,62.4,53.8,14.3,14.3
06/13/2021,Race_eth_NHWhite,74511875,61.1,41.7,68481072,37.8,34.7,62.6,44.6
06/13/2021,Ages_5-11_yrs,154163,0.1,0.1,74265,0.5,0.3,0,0
06/13/2021,Ages_50-64_yrs,46400256,26,26,40925544,72.9,64.3,26.7,26.7
06/13/2021,Ages_16-17_yrs,3455753,1.9,1.9,2676559,41.2,31.9,1.7,1.7
06/13/2021,Ages_<5yrs,6483,0,0,2311,0,0,0,0
06/13/2021,Race_eth_NHNHOPI,331761,0.3,0.2,285301,35.7,30.7,0.3,0.2
06/13/2021,Ages_65-74_yrs,28634762,16,16,25637550,89.8,80.4,16.7,16.7
06/13/2021,Sex_unknown,1791362,1,1,1317095,,,0.9,0.9
06/13/2021,Race_eth_unknown,56849317,46.6,31.8,43988096,,,40.2,28.7
06/13/2021,Ages_75+_yrs,19709859,11,11,17664886,86,77.1,11.5,11.5
06/13/2021,Age_unknown,20207,0,0,4557,,,0,0
06/13/2021,Race_eth_known,121939129,99.9,68.2,109466522,,,99.9,71.3
06/13/2021,Ages_25-39_yrs,35888524,20.1,20.1,30310895,52.5,44.3,19.8,19.8
06/13/2021,Ages_18-24_yrs,14464930,8.1,8.1,11667969,47.3,38.1,7.6,7.6
06/13/2021,Race_eth_NHAsian,7683751,6.3,4.3,7044973,40.4,37.1,6.4,4.6
06/13/2021,Race_eth_NHAIAN,1085723,0.9,0.6,922005,44.6,37.9,0.8,0.6
06/13/2021,Race_eth_NHMult_Oth,6744606,5.5,3.8,5695741,91.9,77.6,5.2,3.7
06/13/2021,US,178788450,,99.9,153454622,53.9,46.2,,99.9
06/13/2021,Sex_Male,83158996,47,46.5,71275389,50.9,43.6,46.8,46.4
06/13/2021,Ages_12-15_yrs,4602617,2.6,2.6,2549651,27.2,15.1,1.7,1.7
06/13/2021,Race_eth_Hispanic,20514935,16.8,11.5,17409863,32.2,27.3,15.9,11.3
06/13/2021,Sex_Female,93838092,53,52.5,80862138,55.7,48,53.2,52.7
06/13/2021,Ages_<12yrs,164162,0.1,0.1,77529,0.3,0.2,0.1,0.1
06/12/2021,Ages_50-64_yrs,46379901,26,26,40881706,72.9,64.2,26.7,26.7
06/12/2021,Race_eth_unknown,56818182,46.6,31.8,43932295,,,40.2,28.7
06/12/2021,Ages_<5yrs,6482,0,0,2309,0,0,0,0
06/12/2021,Ages_65-74_yrs,28630750,16,16,25628937,89.8,80.4,16.7,16.7
06/12/2021,Sex_Male,83098303,47,46.5,71126245,50.8,43.5,46.8,46.4
06/12/2021,Ages_25-39_yrs,35856652,20.1,20.1,30244103,52.4,44.2,19.7,19.7
06/12/2021,Race_eth_known,121856255,99.9,68.2,109230201,,,99.9,71.3
06/12/2021,Age_known,178654257,99.9,99.9,153157962,,,99.9,99.9
06/12/2021,Age_unknown,20184,0,0,4538,,,0,0
06/12/2021,Race_eth_NHAIAN,1085404,0.9,0.6,921149,44.6,37.8,0.8,0.6
06/12/2021,Race_eth_Hispanic,20480050,16.8,11.5,17337050,32.1,27.2,15.9,11.3
06/12/2021,Race_eth_NHNHOPI,331549,0.3,0.2,284685,35.7,30.7,0.3,0.2
06/12/2021,Ages_12-17_yrs,8038759,4.5,4.5,5136175,31.8,20.3,3.4,3.4
06/12/2021,Ages_18-24_yrs,14448170,8.1,8.1,11631600,47.2,38,7.6,7.6
06/12/2021,Race_eth_NHBlack,11058030,9.1,6.2,9604036,26.8,23.3,8.8,6.3
06/12/2021,Ages_12-15_yrs,4588052,2.6,2.6,2475466,27.1,14.6,1.6,1.6
06/12/2021,Ages_75+_yrs,19708173,11,11,17661189,86,77.1,11.5,11.5
06/12/2021,Sex_Female,93785282,53,52.5,80720015,55.6,47.9,53.2,52.7
06/12/2021,Ages_<12yrs,163470,0.1,0.1,75093,0.3,0.2,0,0
06/12/2021,Ages_16-17_yrs,3450707,1.9,1.9,2660709,41.1,31.7,1.7,1.7
06/12/2021,Race_eth_NHMult_Oth,6739896,5.5,3.8,5682666,91.8,77.4,5.2,3.7
06/12/2021,Ages_5-11_yrs,153474,0.1,0.1,71831,0.5,0.2,0,0
06/12/2021,Sex_unknown,1790856,1,1,1316240,,,0.9,0.9
06/12/2021,Race_eth_NHAsian,7677276,6.3,4.3,7022216,40.4,37,6.4,4.6
06/12/2021,Race_eth_NHWhite,74484050,61.1,41.7,68378399,37.7,34.7,62.6,44.6
06/12/2021,Sex_known,176883585,99.9,99,151846260,,,99.9,99.1
06/12/2021,US,178674441,,99.9,153162500,53.8,46.1,,99.9
06/12/2021,Ages_40-49_yrs,25428382,14.2,14.2,21899159,62.3,53.7,14.3,14.3
06/11/2021,Ages_75+_yrs,19703672,11,11,17652441,86,77.1,11.6,11.6
06/11/2021,Sex_known,176602864,99.9,99,151215537,,,99.9,99.1
06/11/2021,Ages_<5yrs,6475,0,0,2304,0,0,0,0
06/11/2021,Ages_25-39_yrs,35786391,20.1,20.1,30116616,52.3,44,19.7,19.7
06/11/2021,Ages_16-17_yrs,3435960,1.9,1.9,2626183,41,31.3,1.7,1.7
06/11/2021,Race_eth_NHAIAN,1084098,0.9,0.6,917590,44.5,37.7,0.8,0.6
06/11/2021,Ages_65-74_yrs,28620330,16,16,25609331,89.8,80.3,16.8,16.8
06/11/2021,Ages_40-49_yrs,25385941,14.2,14.2,21819684,62.2,53.5,14.3,14.3
06/11/2021,US,178392324,,99.9,152528995,53.7,45.9,,99.9
06/11/2021,Age_known,178372175,99.9,99.9,152524478,,,99.9,99.9
06/11/2021,Race_eth_Hispanic,20399397,16.8,11.4,17185816,32,27,15.8,11.3
06/11/2021,Ages_50-64_yrs,46332200,26,26,40788485,72.8,64.1,26.7,26.7
06/11/2021,Race_eth_NHAsian,7659492,6.3,4.3,6972132,40.3,36.7,6.4,4.6
06/11/2021,Sex_Male,82954611,47,46.5,70807378,50.7,43.3,46.8,46.4
06/11/2021,Ages_<12yrs,161106,0.1,0.1,68617,0.3,0.1,0,0
06/11/2021,Ages_5-11_yrs,151120,0.1,0.1,65360,0.5,0.2,0,0
06/11/2021,Age_unknown,20149,0,0,4517,,,0,0
06/11/2021,Sex_unknown,1789460,1,1,1313458,,,0.9,0.9
06/11/2021,Race_eth_NHNHOPI,330725,0.3,0.2,282731,35.6,30.4,0.3,0.2
06/11/2021,Sex_Female,93648253,53,52.5,80408159,55.6,47.7,53.2,52.7
06/11/2021,Race_eth_unknown,56749281,46.7,31.8,43815159,,,40.3,28.7
06/11/2021,Race_eth_NHWhite,74409548,61.2,41.7,68151848,37.7,34.5,62.7,44.7
06/11/2021,Race_eth_known,121643039,99.9,68.2,108713832,,,99.9,71.3
06/11/2021,Ages_18-24_yrs,14410901,8.1,8.1,11563356,47.1,37.8,7.6,7.6
06/11/2021,Ages_12-15_yrs,4535674,2.5,2.5,2279765,26.8,13.5,1.5,1.5
06/11/2021,Race_eth_NHBlack,11032250,9.1,6.2,9551584,26.8,23.2,8.8,6.3
06/11/2021,Race_eth_NHMult_Oth,6727529,5.5,3.8,5652131,91.6,77,5.2,3.7
06/11/2021,Ages_12-17_yrs,7971634,4.5,4.5,4905948,31.5,19.4,3.2,3.2
06/10/2021,US,177962073,,99.9,151687970,53.6,45.7,,99.9
06/10/2021,Sex_Male,82740619,47,46.5,70390584,50.6,43.1,46.8,46.4
06/10/2021,Race_eth_Hispanic,20289140,16.7,11.4,17003558,31.8,26.7,15.7,11.2
06/10/2021,Ages_50-64_yrs,46256434,26,26,40648986,72.7,63.9,26.8,26.8
06/10/2021,Ages_12-15_yrs,4463305,2.5,2.5,2062166,26.4,12.2,1.4,1.4
06/10/2021,Ages_<12yrs,157843,0.1,0.1,61865,0.3,0.1,0,0
06/10/2021,Race_eth_unknown,56643681,46.7,31.8,43652577,,,40.4,28.8
06/10/2021,Race_eth_known,121318388,99.9,68.2,108035389,,,99.9,71.2
06/10/2021,Age_known,177941996,99.9,99.9,151683493,,,99.9,99.9
06/10/2021,Sex_unknown,1787220,1,1,1308850,,,0.9,0.9
06/10/2021,Ages_5-11_yrs,147871,0.1,0.1,58618,0.5,0.2,0,0
06/10/2021,Ages_40-49_yrs,25323579,14.2,14.2,21708165,62.1,53.2,14.3,14.3
06/10/2021,Ages_25-39_yrs,35678202,20.1,20,29933957,52.2,43.8,19.7,19.7
06/10/2021,Race_eth_NHAIAN,1081221,0.9,0.6,912130,44.4,37.5,0.8,0.6
06/10/2021,Race_eth_NHWhite,74280776,61.2,41.7,67830617,37.6,34.4,62.8,44.7
06/10/2021,Sex_known,176174853,99.9,99,150379120,,,99.9,99.1
06/10/2021,Ages_<5yrs,6465,0,0,2297,0,0,0,0
06/10/2021,Race_eth_NHAsian,7637467,6.3,4.3,6916246,40.2,36.4,6.4,4.6
06/10/2021,Ages_12-17_yrs,7877702,4.4,4.4,4650625,31.1,18.4,3.1,3.1
06/10/2021,Ages_16-17_yrs,3414397,1.9,1.9,2588459,40.7,30.9,1.7,1.7
06/10/2021,Age_unknown,20077,0,0,4477,,,0,0
06/10/2021,Ages_75+_yrs,19693521,11.1,11.1,17634393,86,77,11.6,11.6
06/10/2021,Race_eth_NHBlack,10991603,9.1,6.2,9480256,26.7,23,8.8,6.2
06/10/2021,Ages_65-74_yrs,28600266,16.1,16.1,25573847,89.7,80.2,16.9,16.9
06/10/2021,Ages_18-24_yrs,14354449,8.1,8.1,11471655,46.9,37.5,7.6,7.6
06/10/2021,Race_eth_NHMult_Oth,6708539,5.5,3.8,5611860,91.4,76.4,5.2,3.7
06/10/2021,Race_eth_NHNHOPI,329642,0.3,0.2,280722,35.5,30.2,0.3,0.2
06/10/2021,Sex_Female,93434234,53,52.5,79988536,55.4,47.5,53.2,52.7
06/09/2021,Ages_75+_yrs,19681870,11.1,11.1,17615190,85.9,76.9,11.7,11.7
06/09/2021,Ages_50-64_yrs,46186435,26,26,40523407,72.6,63.7,26.9,26.9
06/09/2021,Race_eth_NHMult_Oth,6691318,5.5,3.8,5575510,91.1,75.9,5.2,3.7
06/09/2021,Age_known,177534709,99.9,99.9,150881450,,,99.9,99.9
06/09/2021,Ages_40-49_yrs,25267508,14.2,14.2,21610150,61.9,53,14.3,14.3
06/09/2021,Sex_Male,82537254,47,46.5,69989260,50.5,42.8,46.8,46.4
06/09/2021,Sex_known,175770186,99.9,99,149581109,,,99.9,99.1
06/09/2021,Race_eth_NHBlack,10950730,9,6.2,9411976,26.6,22.8,8.8,6.2
06/09/2021,Race_eth_NHWhite,74153819,61.3,41.8,67517566,37.6,34.2,62.9,44.7
06/09/2021,Ages_16-17_yrs,3393985,1.9,1.9,2549798,40.5,30.4,1.7,1.7
06/09/2021,US,177554716,,99.9,150885877,53.5,45.4,,99.9
06/09/2021,Sex_Female,93232932,53,52.5,79591849,55.3,47.2,53.2,52.7
06/09/2021,Race_eth_known,121010959,99.9,68.2,107389577,,,99.9,71.2
06/09/2021,Ages_<12yrs,154434,0.1,0.1,54848,0.3,0.1,0,0
06/09/2021,Race_eth_NHAIAN,1078216,0.9,0.6,906015,44.3,37.2,0.8,0.6
06/09/2021,Ages_25-39_yrs,35578853,20,20,29769500,52,43.5,19.7,19.7
06/09/2021,Race_eth_NHAsian,7618429,6.3,4.3,6867965,40.1,36.2,6.4,4.6
06/09/2021,Ages_65-74_yrs,28579333,16.1,16.1,25537988,89.6,80.1,16.9,16.9
06/09/2021,Race_eth_Hispanic,20189880,16.7,11.4,16831863,31.7,26.4,15.7,11.2
06/09/2021,Ages_12-17_yrs,7787116,4.4,4.4,4391423,30.8,17.4,2.9,2.9
06/09/2021,Ages_18-24_yrs,14299160,8.1,8.1,11378944,46.8,37.2,7.5,7.5
06/09/2021,Ages_12-15_yrs,4393131,2.5,2.5,1841625,26,10.9,1.2,1.2
06/09/2021,Race_eth_unknown,56543753,46.7,31.8,43496296,,,40.5,28.8
06/09/2021,Sex_unknown,1784530,1,1,1304768,,,0.9,0.9
06/09/2021,Age_unknown,20007,0,0,4427,,,0,0
06/09/2021,Ages_<5yrs,6442,0,0,2288,0,0,0,0
06/09/2021,Race_eth_NHNHOPI,328567,0.3,0.2,278682,35.4,30,0.3,0.2
06/09/2021,Ages_5-11_yrs,144489,0.1,0.1,51614,0.5,0.2,0,0
06/08/2021,Race_eth_NHBlack,10912323,9,6.2,9344206,26.5,22.7,8.8,6.2
06/08/2021,Age_known,177140376,99.9,99.9,150072372,,,99.9,99.9
06/08/2021,Ages_65-74_yrs,28559476,16.1,16.1,25503065,89.6,80,17,17
06/08/2021,Sex_unknown,1782194,1,1,1300702,,,0.9,0.9
06/08/2021,Sex_Female,93039204,53.1,52.5,79191350,55.2,47,53.2,52.8
06/08/2021,Race_eth_NHAsian,7599305,6.3,4.3,6816315,40,35.9,6.4,4.5
06/08/2021,Race_eth_unknown,56447058,46.8,31.9,43345493,,,40.6,28.9
06/08/2021,Ages_12-15_yrs,4322172,2.4,2.4,1598757,25.6,9.5,1.1,1.1
06/08/2021,Ages_50-64_yrs,46120725,26,26,40402769,72.4,63.5,26.9,26.9
06/08/2021,Ages_12-17_yrs,7695853,4.3,4.3,4108503,30.4,16.2,2.7,2.7
06/08/2021,Sex_Male,82338921,46.9,46.5,69584706,50.4,42.6,46.8,46.4
06/08/2021,Ages_25-39_yrs,35483758,20,20,29611715,51.9,43.3,19.7,19.7
06/08/2021,Ages_18-24_yrs,14244377,8,8,11286278,46.6,36.9,7.5,7.5
06/08/2021,Race_eth_NHMult_Oth,6674010,5.5,3.8,5537444,90.9,75.4,5.2,3.7
06/08/2021,Ages_<5yrs,6430,0,0,2279,0,0,0,0
06/08/2021,Ages_40-49_yrs,25214172,14.2,14.2,21516183,61.8,52.7,14.3,14.3
06/08/2021,Sex_known,175378125,99.9,99,148776056,,,99.9,99.1
06/08/2021,Race_eth_known,120713257,99.9,68.1,106731261,,,99.9,71.1
